km_cluster,state_y,county_name,party,county_fips,2_or_more_cars_p,0_or_1_car_p,EV DC Fast Count,EV Level1 EVSE Num,EV Level2 EVSE Num,nhb_percentage,hisp_percentage,pov_percentage,white_percentage,state_po,state_party
5,TEXAS,FLOYD,REPUBLICAN,48153,0.6129725085910653,0.3870274914089347,0.0,0.0,2.0,0.0279291553133514,0.583957765667575,0.1897138964577656,0.3719346049046321,TX,REPUBLICAN
6,TEXAS,FOARD,REPUBLICAN,48155,0.748653500897666,0.2513464991023339,0.0,0.0,0.0,0.0177556818181818,0.2045454545454545,0.0674715909090909,0.7776988636363636,TX,REPUBLICAN
4,TEXAS,FORT BEND,DEMOCRAT,48157,0.7574800005208763,0.2425199994791237,13.0,0.0,26.0,0.2019823031831006,0.2429903887510786,0.0778597726086168,0.3372106548796091,TX,REPUBLICAN
6,TEXAS,FRANKLIN,REPUBLICAN,48159,0.7052023121387283,0.2947976878612717,0.0,0.0,0.0,0.038205824515404,0.1418672160314636,0.0841839123513437,0.7922090083341137,TX,REPUBLICAN
0,TEXAS,FREESTONE,REPUBLICAN,48161,0.6438455935906773,0.3561544064093226,6.0,0.0,0.0,0.1574407631031508,0.151402912375057,0.1575422395859759,0.6710132426810087,TX,REPUBLICAN
5,TEXAS,FRIO,REPUBLICAN,48163,0.5287629757785467,0.4712370242214533,0.0,0.0,0.0,0.0390326905228421,0.7878209755594514,0.1634010518717129,0.1564916984634423,TX,REPUBLICAN
5,TEXAS,GAINES,REPUBLICAN,48165,0.697577130904654,0.302422869095346,0.0,0.0,0.0,0.0192411790758328,0.4121352295654741,0.1414792579105359,0.5560257861325723,TX,REPUBLICAN
0,TEXAS,GALVESTON,REPUBLICAN,48167,0.6352942163599903,0.3647057836400097,1.0,0.0,48.0,0.1235076691664959,0.2427657304281097,0.128888467664764,0.5768032553830914,TX,REPUBLICAN
5,TEXAS,GARZA,REPUBLICAN,48169,0.7487714987714988,0.2512285012285012,0.0,0.0,0.0,0.0424618320610687,0.5203562340966921,0.1237277353689567,0.4074427480916031,TX,REPUBLICAN
0,TEXAS,GILLESPIE,REPUBLICAN,48171,0.6584865167490903,0.3415134832509097,0.0,0.0,12.0,0.0007249694749694,0.2291666666666666,0.1124084249084249,0.7498855311355311,TX,REPUBLICAN
6,TEXAS,GLASSCOCK,REPUBLICAN,48173,0.900462962962963,0.099537037037037,0.0,0.0,0.0,0.0,0.4377622377622377,0.0951048951048951,0.5622377622377622,TX,REPUBLICAN
5,TEXAS,GOLIAD,REPUBLICAN,48175,0.6542334949645654,0.3457665050354345,0.0,0.0,0.0,0.0493958305669897,0.3583853405922188,0.1682379498074624,0.5837206214314168,TX,REPUBLICAN
5,TEXAS,GONZALES,REPUBLICAN,48177,0.6341835320210701,0.3658164679789298,0.0,0.0,1.0,0.0656118449702424,0.504959597425848,0.154303962839309,0.4193642038031644,TX,REPUBLICAN
0,TEXAS,GRAY,REPUBLICAN,48179,0.649625,0.350375,0.0,0.0,0.0,0.0443905664536037,0.2849900815516861,0.1458673132025567,0.6393652193079127,TX,REPUBLICAN
0,TEXAS,GRAYSON,REPUBLICAN,48181,0.6305648810392643,0.3694351189607356,8.0,0.0,8.0,0.0532202862476664,0.1308105164903547,0.1352131300560049,0.7580662725575606,TX,REPUBLICAN
3,TEXAS,GREGG,REPUBLICAN,48183,0.5878503030835456,0.4121496969164543,4.0,0.0,12.0,0.2005522535507798,0.1855636711095276,0.1702835765300338,0.5780604725735663,TX,REPUBLICAN
0,TEXAS,GRIMES,REPUBLICAN,48185,0.6608665984305697,0.3391334015694302,0.0,0.0,0.0,0.1507419471588852,0.2394498733260948,0.1664857039449873,0.5849800941006152,TX,REPUBLICAN
5,TEXAS,GUADALUPE,REPUBLICAN,48187,0.7173442295742558,0.2826557704257442,10.0,0.0,20.0,0.0718074991781457,0.3768411146277161,0.0935882478067772,0.5070034872403102,TX,REPUBLICAN
5,TEXAS,HALE,REPUBLICAN,48189,0.5984209581912794,0.4015790418087206,8.0,0.0,2.0,0.0435611057368158,0.5907718465101282,0.1734822501685574,0.3420690059508105,TX,REPUBLICAN
5,TEXAS,HALL,REPUBLICAN,48191,0.6156802459646427,0.3843197540353574,0.0,0.0,0.0,0.0777488614183474,0.3438516590761223,0.2273910214703969,0.562459336369551,TX,REPUBLICAN
6,TEXAS,HAMILTON,REPUBLICAN,48193,0.7010939510939511,0.2989060489060489,8.0,0.0,4.0,0.0050792115128794,0.1232313459910509,0.1575764905067118,0.8470189865763695,TX,REPUBLICAN
5,TEXAS,HANSFORD,REPUBLICAN,48195,0.662533692722372,0.337466307277628,0.0,0.0,0.0,0.0005408328826392,0.4719668289165314,0.1591851451234901,0.524788173787633,TX,REPUBLICAN
0,TEXAS,HARDEMAN,REPUBLICAN,48197,0.62936142198815,0.3706385780118499,8.0,0.0,0.0,0.0685728744939271,0.215334008097166,0.125,0.6814271255060729,TX,REPUBLICAN
6,TEXAS,HARDIN,REPUBLICAN,48199,0.6776060829040962,0.3223939170959038,0.0,0.0,2.0,0.0562088720977669,0.0557299703790418,0.1243370758615796,0.867273275510385,TX,REPUBLICAN
4,TEXAS,HARRIS,DEMOCRAT,48201,0.5811020747894203,0.4188979252105796,130.0,0.0,388.0,0.1857694138627878,0.4256280739933293,0.1605858352038653,0.3007115879703371,TX,REPUBLICAN
3,TEXAS,HARRISON,REPUBLICAN,48203,0.6446138605332299,0.35538613946677,0.0,0.0,8.0,0.211328681821592,0.1294470702978468,0.1573711456223272,0.6364168354715283,TX,REPUBLICAN
6,TEXAS,HARTLEY,REPUBLICAN,48205,0.6793575252825699,0.3206424747174301,0.0,0.0,0.0,0.0853129876885729,0.264262181376799,0.0461245014739032,0.5878272932200451,TX,REPUBLICAN
0,TEXAS,HASKELL,REPUBLICAN,48207,0.5943529411764705,0.4056470588235294,0.0,0.0,0.0,0.0330521604406954,0.286624203821656,0.1812704424169392,0.6469271819590291,TX,REPUBLICAN
5,TEXAS,HAYS,DEMOCRAT,48209,0.6815648763420381,0.3184351236579619,0.0,0.0,24.0,0.0363507225079598,0.3837080578006367,0.144486896889542,0.5451285819250551,TX,REPUBLICAN
5,TEXAS,HEMPHILL,REPUBLICAN,48211,0.7089947089947091,0.291005291005291,0.0,0.0,0.0,0.0083723220881556,0.3582861364196011,0.1388820487564639,0.6161044077813347,TX,REPUBLICAN
0,TEXAS,HENDERSON,REPUBLICAN,48213,0.635324591225514,0.364675408774486,0.0,0.0,5.0,0.0631369624658215,0.1251802137708178,0.171290082028337,0.7848993288590604,TX,REPUBLICAN
5,TEXAS,HIDALGO,DEMOCRAT,48215,0.5726437868008634,0.4273562131991366,0.0,0.0,6.0,0.004260709757249,0.9202862292777514,0.308419346141756,0.0639271287949337,TX,REPUBLICAN
0,TEXAS,HILL,REPUBLICAN,48217,0.6415537630198136,0.3584462369801864,8.0,0.0,10.0,0.0643803497273934,0.2047232972682844,0.1548631317268849,0.7073363654340518,TX,REPUBLICAN
5,TEXAS,HOCKLEY,REPUBLICAN,48219,0.614271331487541,0.385728668512459,0.0,0.0,0.0,0.0332009325619549,0.4736205854416717,0.1509368793713841,0.4726707538209135,TX,REPUBLICAN
0,TEXAS,HOOD,REPUBLICAN,48221,0.6422231325959307,0.3577768674040694,0.0,0.0,10.0,0.0081896627475791,0.1234776190225127,0.1059208098275953,0.8443964077959966,TX,REPUBLICAN
0,TEXAS,HOPKINS,REPUBLICAN,48223,0.6795225662066393,0.3204774337933607,8.0,0.0,0.0,0.0696192052980132,0.1667494481236203,0.1660871964679911,0.7355684326710816,TX,REPUBLICAN
3,TEXAS,HOUSTON,REPUBLICAN,48225,0.546838835424534,0.4531611645754659,0.0,0.0,0.0,0.2472663907645393,0.1093879329122195,0.2122413417556088,0.6179481594423872,TX,REPUBLICAN
5,TEXAS,HOWARD,REPUBLICAN,48227,0.5383291047480971,0.4616708952519028,16.0,0.0,0.0,0.0552813156244034,0.4198325469768457,0.1445714129871546,0.4913137153298606,TX,REPUBLICAN
5,TEXAS,HUDSPETH,REPUBLICAN,48229,0.6588888888888889,0.3411111111111111,0.0,0.0,0.0,0.0119570522205954,0.7837969741337237,0.2320644216691068,0.1756954612005856,TX,REPUBLICAN
0,TEXAS,HUNT,REPUBLICAN,48231,0.631159442676635,0.3688405573233649,0.0,0.0,3.0,0.0791843910061637,0.1583796336487542,0.1694483028040628,0.7220678878374859,TX,REPUBLICAN
0,TEXAS,HUTCHINSON,REPUBLICAN,48233,0.6466416353775553,0.3533583646224447,0.0,0.0,0.0,0.0219739465022483,0.2298919846089657,0.1513142645218116,0.7069676880997636,TX,REPUBLICAN
6,TEXAS,IRION,REPUBLICAN,48235,0.6845425867507886,0.3154574132492113,0.0,0.0,0.0,0.0354330708661417,0.2454068241469816,0.1482939632545931,0.7125984251968503,TX,REPUBLICAN
0,TEXAS,JACK,REPUBLICAN,48237,0.6310126582278481,0.3689873417721519,0.0,0.0,0.0,0.0469350825605066,0.1656864962678127,0.1311920380004524,0.7751639900475006,TX,REPUBLICAN
5,TEXAS,JACKSON,REPUBLICAN,48239,0.6603016994462478,0.3396983005537521,0.0,0.0,3.0,0.0639001349527665,0.3288124156545209,0.1356950067476383,0.588191632928475,TX,REPUBLICAN
0,TEXAS,JASPER,REPUBLICAN,48241,0.6028768974012557,0.3971231025987443,0.0,0.0,0.0,0.164291347453808,0.0664713835060838,0.1619817485353763,0.7455779630464173,TX,REPUBLICAN
6,TEXAS,JEFF DAVIS,REPUBLICAN,48243,0.6685714285714286,0.3314285714285714,0.0,0.0,3.0,0.0080572963294538,0.3254252461951656,0.063563115487914,0.6365264100268576,TX,REPUBLICAN
3,TEXAS,JEFFERSON,REPUBLICAN,48245,0.5392757600902108,0.4607242399097891,14.0,0.0,12.0,0.335366952705615,0.2016417851965048,0.1718192860781317,0.4109125817953842,TX,REPUBLICAN
5,TEXAS,JIM HOGG,DEMOCRAT,48247,0.4461988304093567,0.5538011695906433,0.0,0.0,0.0,0.0003786444528587,0.925785687239682,0.2709201060204468,0.070238546005301,TX,REPUBLICAN
5,TEXAS,JIM WELLS,REPUBLICAN,48249,0.5425898949628153,0.4574101050371847,11.0,0.0,0.0,0.006166245872985,0.8025830258302583,0.226645950670033,0.1804233831812002,TX,REPUBLICAN
6,TEXAS,JOHNSON,REPUBLICAN,48251,0.6922899721793986,0.3077100278206014,1.0,0.0,4.0,0.0304756078911148,0.2082764948768924,0.1039363817097415,0.7287230463373604,TX,REPUBLICAN
5,TEXAS,JONES,REPUBLICAN,48253,0.5969962453066333,0.4030037546933667,0.0,0.0,0.0,0.1428786888542557,0.2738424413051128,0.0905937358604394,0.5335578905032426,TX,REPUBLICAN
5,TEXAS,KARNES,REPUBLICAN,48255,0.5975035327366933,0.4024964672633066,0.0,0.0,0.0,0.0791577305517644,0.5396763501657244,0.1525963475661272,0.366868135439007,TX,REPUBLICAN
6,TEXAS,KAUFMAN,REPUBLICAN,48257,0.7183920351140135,0.2816079648859865,24.0,0.0,16.0,0.1076360272474981,0.2062988815070221,0.1284332688588007,0.6529391977125557,TX,REPUBLICAN
6,TEXAS,KENDALL,REPUBLICAN,48259,0.7095840101702098,0.2904159898297902,0.0,0.0,5.0,0.0068124434281358,0.2356724310418751,0.0518793768758039,0.7289076270782716,TX,REPUBLICAN
5,TEXAS,KENEDY,REPUBLICAN,48261,0.2535885167464115,0.7464114832535885,0.0,0.0,0.0,0.0,0.8773109243697479,0.0705882352941176,0.1210084033613445,TX,REPUBLICAN
0,TEXAS,KENT,REPUBLICAN,48263,0.4622641509433962,0.5377358490566038,0.0,0.0,0.0,0.0106809078771695,0.1628838451268358,0.102803738317757,0.8184245660881175,TX,REPUBLICAN
0,TEXAS,KERR,REPUBLICAN,48265,0.6046422036020418,0.3953577963979582,1.0,0.0,8.0,0.0147765988513579,0.266757519711866,0.1285116324345371,0.6908205976832473,TX,REPUBLICAN
0,TEXAS,KIMBLE,REPUBLICAN,48267,0.6129363449691991,0.3870636550308008,12.0,0.0,0.0,0.0002268602540834,0.2527223230490018,0.2105263157894736,0.7243647912885662,TX,REPUBLICAN
6,TEXAS,KING,REPUBLICAN,48269,0.6483516483516483,0.3516483516483517,0.0,0.0,0.0,0.0,0.1666666666666666,0.087719298245614,0.8333333333333334,TX,REPUBLICAN
5,TEXAS,KINNEY,REPUBLICAN,48271,0.4717948717948718,0.5282051282051282,0.0,0.0,0.0,0.0008163265306122,0.6250340136054422,0.1741496598639455,0.3741496598639456,TX,REPUBLICAN
5,TEXAS,KLEBERG,REPUBLICAN,48273,0.4999086424264571,0.5000913575735428,0.0,0.0,0.0,0.0288623707239459,0.727096260938743,0.2458870326173428,0.2042641209228321,TX,REPUBLICAN
5,TEXAS,KNOX,REPUBLICAN,48275,0.5827067669172932,0.4172932330827067,0.0,0.0,0.0,0.0570586659523171,0.339941066166622,0.1409054379855344,0.5869274042325208,TX,REPUBLICAN
0,TEXAS,LAMAR,REPUBLICAN,48277,0.5902759799099053,0.4097240200900947,0.0,0.0,2.0,0.1238593232657675,0.0767988371154001,0.1753411935718323,0.7470927885003634,TX,REPUBLICAN
5,TEXAS,LAMB,REPUBLICAN,48279,0.6217921750105175,0.3782078249894825,0.0,0.0,0.0,0.033328306439451,0.5523299653144322,0.2310360428291358,0.396018700045242,TX,REPUBLICAN
6,TEXAS,LAMPASAS,REPUBLICAN,48281,0.6806668389764797,0.3193331610235203,0.0,0.0,3.0,0.04375,0.1950096899224806,0.1114341085271317,0.7257751937984496,TX,REPUBLICAN
5,TEXAS,LA SALLE,REPUBLICAN,48283,0.6155234657039711,0.3844765342960289,0.0,0.0,0.0,0.0126872722364691,0.8238628694830611,0.1060871912538804,0.1518423538939128,TX,REPUBLICAN
6,TEXAS,LAVACA,REPUBLICAN,48285,0.6714801444043321,0.3285198555956679,0.0,0.0,0.0,0.0629356601975828,0.185246477107467,0.1138859635925981,0.7388796951005466,TX,REPUBLICAN
6,TEXAS,LEE,REPUBLICAN,48287,0.7398427260812581,0.2601572739187418,8.0,0.0,0.0,0.1114322793770646,0.234190655969797,0.1377418593676262,0.6355002359603587,TX,REPUBLICAN
0,TEXAS,LEON,REPUBLICAN,48289,0.661865898543767,0.338134101456233,0.0,0.0,0.0,0.0686630015206457,0.1437010176628845,0.1651655164346707,0.763130190665575,TX,REPUBLICAN
0,TEXAS,LIBERTY,REPUBLICAN,48291,0.5997404877304126,0.4002595122695874,0.0,0.0,5.0,0.098482812538174,0.233295057535853,0.134946617478195,0.6452932984779263,TX,REPUBLICAN
3,TEXAS,LIMESTONE,REPUBLICAN,48293,0.6181907210184845,0.3818092789815155,0.0,0.0,2.0,0.1725706995534765,0.2169253667871571,0.1985966404422708,0.5875398681692536,TX,REPUBLICAN
6,TEXAS,LIPSCOMB,REPUBLICAN,48295,0.6823248407643312,0.3176751592356688,0.0,0.0,0.0,0.0051888152205246,0.3029691553761891,0.1112712597290285,0.6491784375900836,TX,REPUBLICAN
5,TEXAS,LIVE OAK,REPUBLICAN,48297,0.638095238095238,0.3619047619047619,8.0,0.0,2.0,0.0277159119029943,0.3944568176194011,0.1431163903324259,0.5647941928565536,TX,REPUBLICAN
0,TEXAS,LLANO,REPUBLICAN,48299,0.6524555411612296,0.3475444588387704,8.0,0.0,1.0,0.0012596899224806,0.1023740310077519,0.1151162790697674,0.8662790697674418,TX,REPUBLICAN
6,TEXAS,LOVING,REPUBLICAN,48301,0.8181818181818181,0.1818181818181818,0.0,0.0,0.0,0.0,0.1568627450980392,0.1862745098039215,0.8137254901960784,TX,REPUBLICAN
5,TEXAS,LUBBOCK,REPUBLICAN,48303,0.5924588848776575,0.4075411151223425,0.0,0.0,12.0,0.0680966250240501,0.3500169180040736,0.1815301837096207,0.5396080330664048,TX,REPUBLICAN
5,TEXAS,LYNN,REPUBLICAN,48305,0.6071261134552274,0.3928738865447726,0.0,0.0,0.0,0.0105027548209366,0.4736570247933884,0.1876721763085399,0.4910468319559228,TX,REPUBLICAN
5,TEXAS,MCCULLOCH,REPUBLICAN,48307,0.6067588325652842,0.3932411674347158,0.0,0.0,1.0,0.0182761175598913,0.319461595455668,0.1563348975055569,0.6106446036058286,TX,REPUBLICAN
3,TEXAS,MCLENNAN,REPUBLICAN,48309,0.5947278567738168,0.4052721432261832,37.0,0.0,4.0,0.1431998679703255,0.2605694182241204,0.1850186572421094,0.5625993744691642,TX,REPUBLICAN
5,TEXAS,MCMULLEN,REPUBLICAN,48311,0.7174887892376682,0.2825112107623318,0.0,0.0,0.0,0.0,0.5015105740181269,0.1283987915407855,0.4924471299093655,TX,REPUBLICAN
3,TEXAS,MADISON,REPUBLICAN,48313,0.5820042846941205,0.4179957153058795,28.0,0.0,0.0,0.1494195922989807,0.2286240090600226,0.103553227633069,0.5531568516421291,TX,REPUBLICAN
3,TEXAS,MARION,REPUBLICAN,48315,0.554160125588697,0.4458398744113029,0.0,0.0,0.0,0.2341565010413567,0.0402657939105425,0.2044034513537637,0.7083209362292968,TX,REPUBLICAN
5,TEXAS,MARTIN,REPUBLICAN,48317,0.7140221402214022,0.2859778597785978,0.0,0.0,0.0,0.0085500534378339,0.4584966156038475,0.1059850374064838,0.5304595653722836,TX,REPUBLICAN
0,TEXAS,MASON,REPUBLICAN,48319,0.6226754649070185,0.3773245350929814,0.0,0.0,0.0,0.0002403268445085,0.2350396539293439,0.144676760394136,0.7279500120163422,TX,REPUBLICAN
5,TEXAS,MATAGORDA,REPUBLICAN,48321,0.5863156350836023,0.4136843649163977,0.0,0.0,14.0,0.0976240372315815,0.4202433116511989,0.1984867865988079,0.4444383964292518,TX,REPUBLICAN
5,TEXAS,MAVERICK,DEMOCRAT,48323,0.6049549273318207,0.3950450726681793,0.0,0.0,4.0,0.0040710712437467,0.952320165602898,0.2668104191823356,0.0248231844057271,TX,REPUBLICAN
5,TEXAS,MEDINA,REPUBLICAN,48325,0.7081447963800904,0.2918552036199095,0.0,0.0,0.0,0.0234523857785705,0.5162768070701748,0.0984108322860501,0.4394332509020148,TX,REPUBLICAN
5,TEXAS,MENARD,REPUBLICAN,48327,0.5987903225806452,0.4012096774193548,0.0,0.0,0.0,0.0065944418276024,0.3429109750353273,0.0965614696184644,0.6212906264719736,TX,REPUBLICAN
5,TEXAS,MIDLAND,REPUBLICAN,48329,0.663361914969632,0.3366380850303679,4.0,0.0,0.0,0.0605016017637672,0.440485035994007,0.0890897353131052,0.462623481978635,TX,REPUBLICAN
0,TEXAS,MILAM,REPUBLICAN,48331,0.6388444728706961,0.3611555271293039,0.0,0.0,2.0,0.0848605254622121,0.2618796626662342,0.1431641258514434,0.625445994161531,TX,REPUBLICAN
0,TEXAS,MILLS,REPUBLICAN,48333,0.652,0.348,0.0,0.0,1.0,0.0020399836801305,0.1974704202366381,0.1629946960424316,0.7957976336189311,TX,REPUBLICAN
5,TEXAS,MITCHELL,REPUBLICAN,48335,0.5833674723473986,0.4166325276526014,0.0,0.0,3.0,0.0989717223650385,0.3950689413414349,0.0653189997663005,0.4859780322505258,TX,REPUBLICAN
0,TEXAS,MONTAGUE,REPUBLICAN,48337,0.6505315822388993,0.3494684177611007,0.0,0.0,0.0,0.0061826987480035,0.1087639754752949,0.1396774692153125,0.8601164408264207,TX,REPUBLICAN
6,TEXAS,MONTGOMERY,REPUBLICAN,48339,0.687132759058826,0.312867240941174,1.0,0.0,27.0,0.0456240023807591,0.2365374383392401,0.0983433884334785,0.6685279874469063,TX,REPUBLICAN
5,TEXAS,MOORE,REPUBLICAN,48341,0.6568065197706007,0.3431934802293993,0.0,0.0,0.0,0.0287601486170359,0.5491949910554562,0.1522407229026191,0.329067473969084,TX,REPUBLICAN
3,TEXAS,MORRIS,REPUBLICAN,48343,0.6703645007923931,0.329635499207607,0.0,0.0,0.0,0.235592401802962,0.0946555054732775,0.1608982614294913,0.6476175144880876,TX,REPUBLICAN
6,TEXAS,MOTLEY,REPUBLICAN,48345,0.6559139784946236,0.3440860215053763,0.0,0.0,0.0,0.0164359861591695,0.1937716262975778,0.0960207612456747,0.7448096885813149,TX,REPUBLICAN
3,TEXAS,NACOGDOCHES,REPUBLICAN,48347,0.5848811914323963,0.4151188085676037,8.0,0.0,2.0,0.1725342444857988,0.1916623447939229,0.2231764239299551,0.5960981115958388,TX,REPUBLICAN
3,TEXAS,NAVARRO,REPUBLICAN,48349,0.6371788239351612,0.3628211760648387,0.0,0.0,0.0,0.1260523228289731,0.2678508943457588,0.178148735154272,0.5665767861186012,TX,REPUBLICAN
3,TEXAS,NEWTON,REPUBLICAN,48351,0.635998392928887,0.3640016070711129,0.0,0.0,0.0,0.1971259870527139,0.0353560503663655,0.2029593796684925,0.7352208863911218,TX,REPUBLICAN
5,TEXAS,NOLAN,REPUBLICAN,48353,0.5540318156884256,0.4459681843115743,12.0,0.0,0.0,0.0496458639583054,0.3693037551784043,0.1483362287852465,0.5634103968996392,TX,REPUBLICAN
5,TEXAS,NUECES,REPUBLICAN,48355,0.57384080790531,0.42615919209469,14.0,0.0,26.0,0.0362593831660591,0.6337610891962517,0.1600228580305476,0.2986301825868411,TX,REPUBLICAN
5,TEXAS,OCHILTREE,REPUBLICAN,48357,0.6924194016845774,0.3075805983154226,0.0,0.0,1.0,0.0017394665635871,0.5376884422110553,0.1209895632006184,0.4360262852725164,TX,REPUBLICAN
6,TEXAS,OLDHAM,REPUBLICAN,48359,0.7115749525616698,0.2884250474383302,0.0,0.0,0.0,0.0478468899521531,0.1688995215311004,0.0870813397129186,0.745933014354067,TX,REPUBLICAN
0,TEXAS,ORANGE,REPUBLICAN,48361,0.6133983556847666,0.3866016443152333,0.0,0.0,1.0,0.0843575618403988,0.0733518150558616,0.1361738075124632,0.810475091317953,TX,REPUBLICAN
0,TEXAS,PALO PINTO,REPUBLICAN,48363,0.6066718386346004,0.3933281613653995,16.0,0.0,0.0,0.0221774905533778,0.1986439241445068,0.1746300808701486,0.7521630116184624,TX,REPUBLICAN
0,TEXAS,PANOLA,REPUBLICAN,48365,0.6305653109776821,0.3694346890223179,0.0,0.0,0.0,0.1716296928327645,0.0858788395904436,0.1545648464163822,0.7331058020477815,TX,REPUBLICAN
6,TEXAS,PARKER,REPUBLICAN,48367,0.7456106654615298,0.2543893345384702,0.0,0.0,0.0,0.0135745211938182,0.1198902944484676,0.0818708494476202,0.8387004822730004,TX,REPUBLICAN
5,TEXAS,PARMER,REPUBLICAN,48369,0.6955997588908982,0.3044002411091018,0.0,0.0,0.0,0.0108607389362565,0.629415347137637,0.1617945594803085,0.3452090946000812,TX,REPUBLICAN
5,TEXAS,PECOS,REPUBLICAN,48371,0.6697388632872504,0.3302611367127496,12.0,0.0,0.0,0.0358928910552636,0.6860163322149775,0.1066025194657213,0.255744761663607,TX,REPUBLICAN
0,TEXAS,POLK,REPUBLICAN,48373,0.6086052912430489,0.3913947087569511,8.0,0.0,2.0,0.1013859564772038,0.1503647804001087,0.1595835859272111,0.708175679913038,TX,REPUBLICAN
5,TEXAS,POTTER,REPUBLICAN,48375,0.5414846167849992,0.4585153832150009,25.0,0.0,14.0,0.0958734149992969,0.3796971025401368,0.1893067767309903,0.4446273335594173,TX,REPUBLICAN
5,TEXAS,PRESIDIO,DEMOCRAT,48377,0.4217738865626189,0.5782261134373811,0.0,0.0,3.0,0.0,0.836164537414011,0.3339884879966306,0.1385652112873789,TX,REPUBLICAN
6,TEXAS,RAINS,REPUBLICAN,48379,0.6765181251443084,0.3234818748556915,0.0,0.0,0.0,0.0280658938377059,0.0888172230454109,0.1099102240041837,0.8553996339231239,TX,REPUBLICAN
6,TEXAS,RANDALL,REPUBLICAN,48381,0.6746904669933113,0.3253095330066887,0.0,0.0,7.0,0.0281260615210417,0.2089299867899603,0.0848160030194376,0.7247707114549915,TX,REPUBLICAN
5,TEXAS,REAGAN,REPUBLICAN,48383,0.6957279860505667,0.3042720139494333,0.0,0.0,2.0,0.0071961620469083,0.7068230277185501,0.1463219616204691,0.2835820895522388,TX,REPUBLICAN
0,TEXAS,REAL,REPUBLICAN,48385,0.6193969030154849,0.380603096984515,0.0,0.0,2.0,0.0014753614635585,0.198288580702272,0.2215992918264974,0.7993508409560343,TX,REPUBLICAN
0,TEXAS,RED RIVER,REPUBLICAN,48387,0.6253961965134707,0.3746038034865293,0.0,0.0,0.0,0.1694501018329939,0.0734826883910386,0.180366598778004,0.7317311608961303,TX,REPUBLICAN
5,TEXAS,REEVES,REPUBLICAN,48389,0.6469162402370051,0.3530837597629949,12.0,0.0,3.0,0.0206280991735537,0.7505454545454545,0.0979834710743801,0.2060826446280991,TX,REPUBLICAN
5,TEXAS,REFUGIO,REPUBLICAN,48391,0.5514163756305782,0.4485836243694218,0.0,0.0,0.0,0.0552791597567716,0.5017965726920951,0.179657269209508,0.4184632393587617,TX,REPUBLICAN
6,TEXAS,ROBERTS,REPUBLICAN,48393,0.8488745980707395,0.1511254019292604,0.0,0.0,0.0,0.0,0.1389830508474576,0.119774011299435,0.8203389830508474,TX,REPUBLICAN
3,TEXAS,ROBERTSON,REPUBLICAN,48395,0.620006291286568,0.3799937087134319,0.0,0.0,0.0,0.1939609236234458,0.2060982830076968,0.1239786856127886,0.5759621077560687,TX,REPUBLICAN
6,TEXAS,ROCKWALL,REPUBLICAN,48397,0.7899775664317987,0.2100224335682012,0.0,0.0,2.0,0.0605497533158198,0.1730633690010892,0.0562461288737959,0.7159821447641016,TX,REPUBLICAN
5,TEXAS,RUNNELS,REPUBLICAN,48399,0.6321685782875434,0.3678314217124566,1.0,0.0,0.0,0.0307468477206595,0.3389912706110572,0.1369544131910766,0.6176527643064985,TX,REPUBLICAN
0,TEXAS,RUSK,REPUBLICAN,48401,0.6611915367483296,0.3388084632516703,0.0,0.0,2.0,0.1703703703703703,0.1652206362533818,0.115906334546133,0.6404328762011382,TX,REPUBLICAN
0,TEXAS,SABINE,REPUBLICAN,48403,0.6772383508172726,0.3227616491827275,0.0,0.0,0.0,0.0621533754063874,0.0435073627844712,0.2103652706062344,0.8573340982979537,TX,REPUBLICAN
3,TEXAS,SAN AUGUSTINE,REPUBLICAN,48405,0.5867103694874851,0.4132896305125149,0.0,0.0,0.0,0.2113606340819022,0.0700132100396301,0.2328569712981866,0.6894439774228414,TX,REPUBLICAN
0,TEXAS,SAN JACINTO,REPUBLICAN,48407,0.641720248761463,0.3582797512385369,0.0,0.0,0.0,0.1023041805959955,0.1280779323483949,0.1476329127574679,0.7469355476472914,TX,REPUBLICAN
5,TEXAS,SAN PATRICIO,REPUBLICAN,48409,0.6095757103931491,0.3904242896068509,0.0,0.0,11.0,0.0149598782925155,0.5739790591534171,0.1619186826954628,0.3882707394922888,TX,REPUBLICAN
0,TEXAS,SAN SABA,REPUBLICAN,48411,0.6340304182509506,0.3659695817490494,0.0,0.0,0.0,0.0224756793022475,0.3002348205300235,0.1328413284132841,0.6450855417645086,TX,REPUBLICAN
5,TEXAS,SCHLEICHER,REPUBLICAN,48413,0.7402714932126697,0.2597285067873303,0.0,0.0,0.0,0.0042469781117281,0.5236850702384842,0.1476641620385494,0.4717412610258085,TX,REPUBLICAN
5,TEXAS,SCURRY,REPUBLICAN,48415,0.6206662134602312,0.3793337865397688,0.0,0.0,2.0,0.0485527002726376,0.4012413713092407,0.1246592029700098,0.5312373107488834,TX,REPUBLICAN
0,TEXAS,SHACKELFORD,REPUBLICAN,48417,0.6450567260940032,0.3549432739059968,0.0,0.0,0.0,0.001812141347025,0.1162790697674418,0.1467834491090305,0.854726668680157,TX,REPUBLICAN
3,TEXAS,SHELBY,REPUBLICAN,48419,0.5871717606543263,0.4128282393456737,0.0,0.0,2.0,0.1796059345317529,0.1807441714420284,0.2300023549729178,0.6173561504042704,TX,REPUBLICAN
